"meetingName","barrierNumber","raceDistance","n_races","n_wins","expected_wins","win_perc","wins_above_exp"
"MURRAY BRIDGE",7,"395",545,76,76.2654493420436,0.139449541284404,-0.265449342043624
"MURRAY BRIDGE",8,"395",607,126,102.257360801314,0.207578253706755,23.7426391986864
"MURRAY BRIDGE",1,"455",367,55,71.4821023922539,0.149863760217984,-16.4821023922539
"MURRAY BRIDGE",2,"455",377,56,63.7823861732898,0.148541114058355,-7.78238617328984
"MURRAY BRIDGE",3,"455",195,26,23.3244810566033,0.133333333333333,2.67551894339675
"MURRAY BRIDGE",4,"455",367,61,51.7100177778574,0.166212534059946,9.28998222214257
"MURRAY BRIDGE",5,"455",280,48,40.3232848225271,0.171428571428571,7.67671517747292
"MURRAY BRIDGE",6,"455",230,37,32.4980940778317,0.160869565217391,4.50190592216832
"MURRAY BRIDGE",7,"455",330,50,41.0002191655463,0.151515151515152,8.99978083445367
"MURRAY BRIDGE",8,"455",365,53,59.8794145340904,0.145205479452055,-6.87941453409043
"MURRAY BRIDGE",1,"530",96,17,19.3513810844131,0.177083333333333,-2.35138108441311
"MURRAY BRIDGE",2,"530",98,17,20.3639612043575,0.173469387755102,-3.3639612043575
"MURRAY BRIDGE",3,"530",36,5,4.31283178098297,0.138888888888889,0.687168219017034
"MURRAY BRIDGE",4,"530",96,17,14.7763854393277,0.177083333333333,2.22361456067233
"MURRAY BRIDGE",5,"530",52,9,8.87606516026724,0.173076923076923,0.123934839732764
"MURRAY BRIDGE",6,"530",68,17,11.0462667589071,0.25,5.95373324109293
"MURRAY BRIDGE",7,"530",63,5,8.64257300916543,0.0793650793650794,-3.64257300916543
"MURRAY BRIDGE",8,"530",96,19,17.630535562579,0.197916666666667,1.36946443742098
"MURRAY BRIDGE",1,"680",51,12,13.7475172588646,0.235294117647059,-1.74751725886464
"MURRAY BRIDGE",2,"680",32,8,6.3303589515161,0.25,1.6696410484839
"MURRAY BRIDGE",3,"680",25,4,4.83552968791239,0.16,-0.835529687912392
"MURRAY BRIDGE",4,"680",34,4,5.58154083180659,0.117647058823529,-1.58154083180659
"MURRAY BRIDGE",5,"680",28,8,7.00563521205603,0.285714285714286,0.994364787943974
"MURRAY BRIDGE",6,"680",26,6,4.3518147456331,0.230769230769231,1.6481852543669
"MURRAY BRIDGE",7,"680",34,4,5.63807498168305,0.117647058823529,-1.63807498168305
"MURRAY BRIDGE",8,"680",35,7,5.50952833052811,0.2,1.49047166947189
"MURRAY BRIDGE STRAIGHT",1,"300",333,59,65.2338377123767,0.177177177177177,-6.23383771237665
"MURRAY BRIDGE STRAIGHT",2,"300",326,60,62.6367889152036,0.184049079754601,-2.63678891520363
"MURRAY BRIDGE STRAIGHT",3,"300",89,11,11.8565838511149,0.123595505617978,-0.856583851114854
"MURRAY BRIDGE STRAIGHT",4,"300",323,53,59.1854070591178,0.164086687306502,-6.18540705911776
"MURRAY BRIDGE STRAIGHT",5,"300",235,41,35.4791305411357,0.174468085106383,5.52086945886434
"MURRAY BRIDGE STRAIGHT",6,"300",150,25,24.6039198872922,0.166666666666667,0.396080112707832
"MURRAY BRIDGE STRAIGHT",7,"300",262,47,36.0080328662568,0.179389312977099,10.9919671337432
"MURRAY BRIDGE STRAIGHT",8,"300",333,52,52.9962991675024,0.156156156156156,-0.996299167502443
"MURRAY BRIDGE STRAIGHT",1,"350",96,21,18.7661733582751,0.21875,2.23382664172486
"MURRAY BRIDGE STRAIGHT",2,"350",98,21,17.705941881618,0.214285714285714,3.29405811838198
"MURRAY BRIDGE STRAIGHT",3,"350",36,8,5.79024838818495,0.222222222222222,2.20975161181505
"MURRAY BRIDGE STRAIGHT",4,"350",97,19,16.6115689053179,0.195876288659794,2.38843109468214
"MURRAY BRIDGE STRAIGHT",5,"350",57,5,9.05246454284423,0.087719298245614,-4.05246454284423
"MURRAY BRIDGE STRAIGHT",6,"350",56,9,8.14909913777663,0.160714285714286,0.850900862223368
"MURRAY BRIDGE STRAIGHT",7,"350",77,8,11.2952820769205,0.103896103896104,-3.29528207692054
"MURRAY BRIDGE STRAIGHT",8,"350",92,11,14.6292217090626,0.119565217391304,-3.62922170906262
"SALE",1,"440",10,2,2.3334345611848,0.2,-0.333434561184804
"SALE",2,"440",10,2,1.44115984937343,0.2,0.558840150626565
"SALE",3,"440",10,0,0.889841343863888,0,-0.889841343863888
"SALE",4,"440",10,2,0.784632331421907,0.2,1.21536766857809
"SALE",5,"440",9,1,0.852940936659616,0.111111111111111,0.147059063340384
"SALE",6,"440",9,1,0.749292297241561,0.111111111111111,0.250707702758439
"SALE",7,"440",10,2,2.15799549449555,0.2,-0.157995494495555
"SALE",8,"440",9,0,0.790703185759234,0,-0.790703185759234
"SALE",1,"520",2,0,0.244372970538612,0,-0.244372970538612
"SALE",2,"520",2,0,0.336142531188947,0,-0.336142531188947
"SALE",3,"520",2,0,0.078467169429628,0,-0.078467169429628
"SALE",4,"520",2,1,0.238018367970238,0.5,0.761981632029762
"SALE",5,"520",1,0,0.0384037690708718,0,-0.0384037690708718
"SALE",6,"520",2,0,0.323180629669842,0,-0.323180629669842
"SALE",7,"520",2,1,0.59951588997169,0.5,0.40048411002831
"SALE",8,"520",1,0,0.14189867216017,0,-0.14189867216017
"SANDOWN PARK",1,"515",616,124,133.338027824562,0.201298701298701,-9.33802782456243
"SANDOWN PARK",2,"515",604,136,110.489826449671,0.225165562913907,25.5101735503294
"SANDOWN PARK",3,"515",505,82,69.2030853373889,0.162376237623762,12.7969146626111
"SANDOWN PARK",4,"515",598,67,78.6809898533568,0.112040133779264,-11.6809898533568
"SANDOWN PARK",5,"515",419,57,48.2809288015519,0.136038186157518,8.71907119844807
"SANDOWN PARK",6,"515",512,63,64.129173822663,0.123046875,-1.12917382266299
"SANDOWN PARK",7,"515",572,46,57.6855316373798,0.0804195804195804,-11.6855316373798
"SANDOWN PARK",8,"515",591,55,67.1924362734264,0.0930626057529611,-12.1924362734264
"SANDOWN PARK",1,"595",150,36,37.2720917393353,0.24,-1.27209173933534
"SANDOWN PARK",2,"595",148,33,24.4806356296152,0.222972972972973,8.5193643703848
"SANDOWN PARK",3,"595",106,19,13.8690089805142,0.179245283018868,5.13099101948576
"SANDOWN PARK",4,"595",148,14,18.5922212737291,0.0945945945945946,-4.59222127372913
"SANDOWN PARK",5,"595",114,10,12.453868983091,0.087719298245614,-2.45386898309097
"SANDOWN PARK",6,"595",115,15,12.4625191415102,0.130434782608696,2.53748085848978
"SANDOWN PARK",7,"595",138,15,14.2965798670178,0.108695652173913,0.703420132982167
"SANDOWN PARK",8,"595",151,15,22.5730743851871,0.0993377483443709,-7.57307438518707
"SANDOWN PARK",1,"715",54,6,9.91394918892478,0.111111111111111,-3.91394918892478
"SANDOWN PARK",2,"715",55,11,10.7636752248305,0.2,0.236324775169471
"SANDOWN PARK",3,"715",29,2,4.78511310549874,0.0689655172413793,-2.78511310549874
"SANDOWN PARK",4,"715",52,7,6.49812531134697,0.134615384615385,0.501874688653029
"SANDOWN PARK",5,"715",42,6,6.31722762123469,0.142857142857143,-0.317227621234691
"SANDOWN PARK",6,"715",30,7,4.38333508796214,0.233333333333333,2.61666491203786
"SANDOWN PARK",7,"715",52,9,6.9025847709921,0.173076923076923,2.0974152290079
"SANDOWN PARK",8,"715",50,8,6.43598968921005,0.16,1.56401031078995
"SHEPPARTON",1,"385",233,54,44.4851768246494,0.231759656652361,9.51482317535056
"SHEPPARTON",2,"385",231,43,34.7962081446404,0.186147186147186,8.20379185535963
"SHEPPARTON",3,"385",212,21,25.4517950487404,0.0990566037735849,-4.45179504874041
"SHEPPARTON",4,"385",228,31,29.2702739837269,0.135964912280702,1.7297260162731
"SHEPPARTON",5,"385",179,14,20.108475411637,0.0782122905027933,-6.10847541163698
"SHEPPARTON",6,"385",203,19,24.8903162278611,0.0935960591133005,-5.89031622786114
"SHEPPARTON",7,"385",229,29,30.6941073080811,0.126637554585153,-1.69410730808107
"SHEPPARTON",8,"385",230,32,33.3036470506637,0.139130434782609,-1.30364705066369
"SHEPPARTON",1,"450",147,29,22.3079911142001,0.197278911564626,6.69200888579989
"SHEPPARTON",2,"450",145,21,22.617448435925,0.144827586206897,-1.61744843592499
"SHEPPARTON",3,"450",131,12,16.4463443286852,0.0916030534351145,-4.44634432868522
"SHEPPARTON",4,"450",144,15,18.791800452227,0.104166666666667,-3.79180045222698
"SHEPPARTON",5,"450",113,14,13.8735389187431,0.123893805309735,0.126461081256895
"SHEPPARTON",6,"450",128,11,13.7790159789517,0.0859375,-2.77901597895172
"SHEPPARTON",7,"450",149,20,21.5312827350232,0.134228187919463,-1.53128273502319
"SHEPPARTON",8,"450",148,33,25.6525780362447,0.222972972972973,7.34742196375532
"SHEPPARTON",1,"650",6,1,1.81757810783896,0.166666666666667,-0.817578107838958
"SHEPPARTON",2,"650",6,2,0.517409419240997,0.333333333333333,1.482590580759
"SHEPPARTON",3,"650",4,0,0.430451533311168,0,-0.430451533311168
"SHEPPARTON",4,"650",7,1,0.910488361875351,0.142857142857143,0.0895116381246492
"SHEPPARTON",5,"650",3,1,0.402363375121519,0.333333333333333,0.597636624878481
"SHEPPARTON",6,"650",5,1,1.19665223407875,0.2,-0.19665223407875
"SHEPPARTON",7,"650",5,1,0.552970098660626,0.2,0.447029901339374
"SHEPPARTON",8,"650",5,0,1.17208686987263,0,-1.17208686987263
"THE MEADOWS",1,"525",621,148,133.503405758686,0.238325281803543,14.4965942413135
"THE MEADOWS",2,"525",622,90,97.2935138108223,0.144694533762058,-7.29351381082226
"THE MEADOWS",3,"525",499,71,67.1083224201293,0.142284569138277,3.8916775798707
"THE MEADOWS",4,"525",610,103,88.8850570940639,0.168852459016393,14.1149429059361
"THE MEADOWS",5,"525",417,46,47.9273706282993,0.11031175059952,-1.92737062829926
"THE MEADOWS",6,"525",520,48,56.0797766214602,0.0923076923076923,-8.07977662146024
"THE MEADOWS",7,"525",577,56,63.986665785342,0.097053726169844,-7.986665785342
"THE MEADOWS",8,"525",610,72,79.2158878811966,0.118032786885246,-7.21588788119659
"THE MEADOWS",1,"600",160,31,33.358280072799,0.19375,-2.35828007279902
"THE MEADOWS",2,"600",157,27,26.6044265804311,0.171974522292994,0.395573419568926
"THE MEADOWS",3,"600",117,11,15.2090160424852,0.094017094017094,-4.2090160424852
"THE MEADOWS",4,"600",157,24,24.430997270188,0.152866242038217,-0.430997270188016
"THE MEADOWS",5,"600",104,12,11.6499848098459,0.115384615384615,0.350015190154076
"THE MEADOWS",6,"600",123,15,15.8435364107497,0.121951219512195,-0.843536410749719
"THE MEADOWS",7,"600",145,25,18.1005855029738,0.172413793103448,6.89941449702616
"THE MEADOWS",8,"600",156,17,16.8031733105272,0.108974358974359,0.19682668947279
"THE MEADOWS",1,"725",13,1,1.14016386915268,0.0769230769230769,-0.140163869152679
"THE MEADOWS",2,"725",13,2,2.55703096657314,0.153846153846154,-0.557030966573144
"THE MEADOWS",3,"725",12,1,2.43526875927764,0.0833333333333333,-1.43526875927764
"THE MEADOWS",4,"725",13,3,2.34386625561323,0.230769230769231,0.656133744386774
"THE MEADOWS",5,"725",5,0,0.322699639054129,0,-0.322699639054129
"THE MEADOWS",6,"725",11,1,0.994435597251813,0.0909090909090909,0.00556440274818726
"THE MEADOWS",7,"725",13,2,1.96200956444211,0.153846153846154,0.0379904355578922
"THE MEADOWS",8,"725",12,3,1.24452534863526,0.25,1.75547465136474
"THE MEADOWS",1,"730",27,8,6.10298726184631,0.296296296296296,1.89701273815369
"THE MEADOWS",2,"730",26,5,3.60197227960756,0.192307692307692,1.39802772039244
"THE MEADOWS",3,"730",21,1,2.36354412491667,0.0476190476190476,-1.36354412491667
"THE MEADOWS",4,"730",26,2,2.25702838883834,0.0769230769230769,-0.257028388838345
"THE MEADOWS",5,"730",18,2,3.10590999567943,0.111111111111111,-1.10590999567943
"THE MEADOWS",6,"730",24,2,2.36138310111505,0.0833333333333333,-0.361383101115048
"THE MEADOWS",7,"730",23,2,3.50574578746047,0.0869565217391304,-1.50574578746047
"THE MEADOWS",8,"730",26,5,3.70142906053617,0.192307692307692,1.29857093946383
"TRARALGON",1,"395",8,1,2.50648886630244,0.125,-1.50648886630244
"TRARALGON",2,"395",8,4,1.8268563094363,0.5,2.1731436905637
"TRARALGON",3,"395",9,1,0.93203930898744,0.111111111111111,0.0679606910125597
"TRARALGON",4,"395",8,0,0.439707612950404,0,-0.439707612950404
"TRARALGON",5,"395",10,0,1.42868949185342,0,-1.42868949185342
"TRARALGON",6,"395",8,3,1.25891224895772,0.375,1.74108775104228
"TRARALGON",7,"395",6,1,0.586207465525124,0.166666666666667,0.413792534474876
"TRARALGON",8,"395",7,0,1.02109869598715,0,-1.02109869598715
"TRARALGON",1,"500",1,0,0.300451362580151,0,-0.300451362580151
"TRARALGON",2,"500",1,0,0.254928428855886,0,-0.254928428855886
"TRARALGON",4,"500",1,0,0.0462232865507924,0,-0.0462232865507924
"TRARALGON",5,"500",1,1,0.0632529184379265,1,0.936747081562074
"TRARALGON",7,"500",1,0,0.0235648127513844,0,-0.0235648127513844
"TRARALGON",8,"500",1,0,0.31157919082386,0,-0.31157919082386
"WARRAGUL",1,"400",199,36,38.5272287862737,0.180904522613065,-2.52722878627372
"WARRAGUL",2,"400",205,40,32.5923356476756,0.195121951219512,7.40766435232438
"WARRAGUL",3,"400",175,21,20.9179153679076,0.12,0.0820846320924424
"WARRAGUL",4,"400",197,22,24.6678734579489,0.111675126903553,-2.66787345794889
"WARRAGUL",5,"400",142,19,16.7172236760365,0.133802816901408,2.28277632396352
"WARRAGUL",6,"400",177,20,21.6113589609162,0.112994350282486,-1.61135896091623
"WARRAGUL",7,"400",187,28,28.5498069604723,0.149732620320856,-0.549806960472282
"WARRAGUL",8,"400",200,31,32.4162571427692,0.155,-1.41625714276922
"WARRAGUL",1,"460",160,31,32.8235201500413,0.19375,-1.8235201500413
"WARRAGUL",2,"460",158,24,22.3525282499537,0.151898734177215,1.64747175004631
"WARRAGUL",3,"460",134,16,15.32711519857,0.119402985074627,0.672884801430008
"WARRAGUL",4,"460",156,17,20.3055098610195,0.108974358974359,-3.30550986101951
"WARRAGUL",5,"460",112,11,12.2409385768093,0.0982142857142857,-1.24093857680928
"WARRAGUL",6,"460",135,21,17.8159159076977,0.155555555555556,3.1840840923023
"WARRAGUL",7,"460",147,23,18.9066998093526,0.156462585034014,4.09330019064736
"WARRAGUL",8,"460",161,26,28.2277722465559,0.161490683229814,-2.22777224655589
"WARRAGUL",1,"680",6,3,3.31810642898231,0.5,-0.318106428982315
"WARRAGUL",2,"680",6,1,0.555130545480233,0.166666666666667,0.444869454519767
"WARRAGUL",3,"680",5,0,0.118899891107569,0,-0.118899891107569
"WARRAGUL",4,"680",7,0,0.6427301182269,0,-0.6427301182269
"WARRAGUL",5,"680",2,0,0.112082163886939,0,-0.112082163886939
"WARRAGUL",6,"680",4,2,0.637218209828627,0.5,1.36278179017137
"WARRAGUL",7,"680",6,0,0.896418876616349,0,-0.896418876616349
"WARRAGUL",8,"680",7,1,0.719413765871068,0.142857142857143,0.280586234128932
"WARRNAMBOOL",1,"390",14,1,2.54012193133842,0.0714285714285714,-1.54012193133842
"WARRNAMBOOL",2,"390",14,1,1.77379489195194,0.0714285714285714,-0.773794891951941
"WARRNAMBOOL",3,"390",12,1,1.65113108949816,0.0833333333333333,-0.65113108949816
"WARRNAMBOOL",4,"390",13,7,2.14143909020216,0.538461538461538,4.85856090979784
"WARRNAMBOOL",5,"390",13,0,1.26644193624986,0,-1.26644193624986
"WARRNAMBOOL",6,"390",13,1,0.928671549359684,0.0769230769230769,0.0713284506403158
"WARRNAMBOOL",7,"390",12,1,1.78976212714073,0.0833333333333333,-0.789762127140732
"WARRNAMBOOL",8,"390",11,2,1.90863738425904,0.181818181818182,0.0913626157409586
"WARRNAMBOOL",1,"450",10,1,1.47133166948252,0.1,-0.471331669482521
"WARRNAMBOOL",2,"450",10,0,1.25880863065249,0,-1.25880863065249
"WARRNAMBOOL",3,"450",10,2,0.835495329868234,0.2,1.16450467013177
"WARRNAMBOOL",4,"450",9,1,1.61403386188866,0.111111111111111,-0.614033861888661
"WARRNAMBOOL",5,"450",10,0,0.85950159810653,0,-0.85950159810653
"WARRNAMBOOL",6,"450",10,2,2.16112896715024,0.2,-0.161128967150238
"WARRNAMBOOL",7,"450",10,1,0.630466933042976,0.1,0.369533066957024
"WARRNAMBOOL",8,"450",10,3,1.16923300980835,0.3,1.83076699019165
